filename,target,split
real_23807,0,test
real_23808,0,valid
real_23810,0,train
real_23811,0,train
real_23812,0,train
real_23814,0,train
real_23815,0,train
real_23816,0,train
real_23817,0,train
real_23818,0,train
real_23819,0,train
real_23820,0,train
real_23821,0,train
real_23822,0,train
real_23823,0,train
real_23824,0,train
real_23826,0,test
real_23827,0,train
real_23828,0,train
real_23829,0,train
real_23830,0,test
real_23831,0,test
real_23832,0,train
real_23833,0,train
real_23834,0,test
real_23836,0,train
real_23837,0,train
real_23838,0,train
real_23839,0,train
real_23840,0,train
real_23841,0,train
real_23842,0,train
real_23843,0,train
real_23844,0,train
real_23845,0,test
real_23846,0,train
real_23847,0,train
real_23848,0,train
real_23849,0,test
real_23850,0,test
real_23851,0,train
real_23852,0,train
real_23853,0,train
real_23854,0,train
real_23855,0,train
real_23857,0,train
real_23858,0,train
real_23859,0,train
real_23860,0,test
real_23861,0,train
real_23862,0,train
real_23863,0,train
real_23865,0,train
real_23866,0,test
real_23867,0,test
real_23868,0,train
real_23869,0,train
real_23870,0,test
real_23871,0,train
real_23872,0,train
real_23873,0,train
real_23874,0,train
real_23875,0,train
real_23877,0,train
real_23878,0,train
real_23879,0,train
real_23880,0,train
real_23881,0,test
real_23882,0,train
real_23883,0,train
real_23884,0,train
real_23885,0,train
real_23886,0,train
real_23887,0,train
real_23888,0,train
real_23889,0,train
real_23890,0,train
real_23891,0,train
real_23892,0,train
real_23893,0,train
real_23894,0,test
real_23895,0,train
real_23897,0,valid
real_23898,0,valid
real_23899,0,train
real_23900,0,train
real_23901,0,test
real_23902,0,test
real_23903,0,train
real_23904,0,valid
real_23905,0,train
real_23906,0,train
real_23907,0,train
real_23908,0,test
real_23909,0,train
real_23910,0,train
real_23911,0,train
real_23912,0,train
real_23913,0,train
real_23914,0,train
real_23915,0,test
real_23916,0,train
real_23917,0,train
real_23918,0,train
real_23919,0,valid
real_23921,0,train
real_23922,0,test
real_23923,0,test
real_23924,0,train
real_23925,0,train
real_23926,0,train
real_23928,0,train
real_23929,0,train
real_23930,0,test
real_23931,0,train
real_23932,0,train
real_23933,0,train
real_23934,0,test
real_23935,0,train
real_23936,0,train
real_23937,0,train
real_23938,0,train
real_23939,0,valid
real_23940,0,train
real_23941,0,train
real_23942,0,train
real_23943,0,train
real_23944,0,train
real_23945,0,train
real_23946,0,train
real_23947,0,test
real_23948,0,train
real_23949,0,valid
real_23950,0,train
real_23951,0,train
real_23952,0,train
real_23953,0,test
real_23954,0,train
real_23955,0,test
real_23957,0,train
real_23958,0,train
real_23959,0,train
real_23960,0,train
real_23961,0,test
real_23962,0,train
real_23963,0,test
real_23966,0,test
real_23967,0,train
real_23968,0,train
real_23970,0,train
real_23971,0,train
real_23972,0,train
real_23973,0,train
real_23975,0,test
real_23977,0,test
real_23978,0,train
real_23979,0,train
real_23980,0,train
real_23981,0,train
real_23982,0,train
real_23983,0,train
real_23984,0,train
real_23985,0,test
real_23986,0,train
real_23987,0,train
real_23988,0,train
real_23989,0,train
real_23990,0,train
real_23991,0,train
real_23992,0,train
real_23993,0,train
real_23994,0,train
real_23995,0,train
real_23996,0,train
real_23997,0,valid
real_23999,0,train
real_24000,0,train
real_24002,0,train
real_24003,0,train
real_24004,0,test
real_24005,0,test
real_24006,0,test
real_24007,0,train
real_24008,0,train
real_24009,0,train
real_24010,0,train
real_24011,0,train
real_24013,0,valid
real_24015,0,train
real_24017,0,train
real_24018,0,train
real_24019,0,train
real_24020,0,train
real_24021,0,valid
real_24022,0,train
real_24023,0,train
real_24024,0,train
real_24025,0,train
real_24026,0,train
real_24027,0,train
real_24028,0,train
real_24029,0,test
real_24030,0,train
real_24031,0,train
real_24032,0,test
real_24033,0,train
real_24034,0,train
real_24035,0,train
real_24037,0,test
real_24039,0,train
real_24040,0,train
real_24041,0,train
real_24042,0,test
real_24043,0,train
real_24044,0,train
real_24045,0,train
real_24046,0,train
real_24047,0,test
real_24048,0,train
real_24049,0,valid
real_24050,0,train
real_24052,0,train
real_24053,0,train
real_24054,0,train
real_24055,0,test
real_24056,0,valid
real_24057,0,test
real_24058,0,test
real_24059,0,test
real_24060,0,test
real_24061,0,train
real_24062,0,test
real_24063,0,train
real_24064,0,train
real_24066,0,test
real_24067,0,test
real_24068,0,train
real_24069,0,test
real_24071,0,test
real_24072,0,valid
real_24073,0,train
real_24074,0,train
real_24075,0,train
real_24076,0,test
real_24077,0,train
real_24078,0,test
real_24079,0,train
real_24080,0,train
real_24081,0,test
real_24082,0,train
real_24083,0,train
real_24084,0,test
real_24085,0,test
real_24088,0,test
real_24089,0,test
real_24090,0,train
real_24091,0,train
real_24092,0,train
real_24093,0,train
real_24094,0,train
real_24095,0,train
real_24096,0,train
real_24097,0,train
real_24098,0,train
real_24099,0,valid
real_24100,0,test
real_24102,0,train
real_24103,0,valid
real_24104,0,train
real_24105,0,train
real_24106,0,test
real_24108,0,test
real_24109,0,train
real_24110,0,train
real_24111,0,test
real_24112,0,test
real_24113,0,valid
real_24114,0,train
real_24115,0,test
real_24116,0,train
real_24117,0,train
real_24118,0,train
real_24119,0,train
real_24120,0,test
real_24121,0,train
real_24122,0,test
real_24123,0,test
real_24124,0,train
real_24125,0,train
real_24126,0,train
real_24127,0,train
real_24128,0,valid
real_24129,0,train
real_24130,0,train
real_24131,0,train
real_24132,0,train
real_24133,0,train
real_24134,0,train
real_24135,0,train
real_24136,0,train
real_24137,0,train
real_24138,0,train
real_24139,0,test
real_24140,0,train
real_24141,0,valid
real_24142,0,test
real_24143,0,train
real_24144,0,train
real_24145,0,train
real_24146,0,test
real_24147,0,test
real_24148,0,train
real_24149,0,train
real_24150,0,train
real_24151,0,train
real_24152,0,train
real_24153,0,train
real_24154,0,train
real_24155,0,train
real_24156,0,test
real_24157,0,test
real_24158,0,train
real_24159,0,train
real_24161,0,train
real_24162,0,train
real_24163,0,train
real_24164,0,test
real_24165,0,train
real_24166,0,valid
real_24168,0,test
real_24169,0,valid
real_24170,0,valid
real_24171,0,valid
real_24172,0,test
real_24173,0,train
real_24174,0,valid
real_24175,0,train
real_24176,0,test
real_24177,0,train
real_24178,0,test
real_24180,0,train
real_24181,0,train
real_24183,0,train
real_24184,0,train
real_24185,0,test
real_24186,0,train
real_24187,0,train
real_24188,0,train
real_24189,0,test
real_24191,0,test
real_24192,0,train
real_24193,0,train
real_24194,0,test
real_24195,0,train
real_24196,0,test
real_24197,0,train
real_24198,0,train
real_24200,0,test
real_24202,0,train
real_24203,0,test
real_24204,0,train
real_24205,0,train
real_24206,0,train
real_24208,0,train
real_24209,0,train
real_24210,0,train
real_24211,0,train
real_24212,0,train
real_24213,0,test
real_24214,0,train
real_24215,0,train
real_24216,0,train
real_24217,0,train
real_24218,0,train
real_24219,0,train
real_24220,0,train
real_24221,0,train
real_24222,0,valid
real_24223,0,train
real_24224,0,train
real_24225,0,train
real_24226,0,train
real_24227,0,train
real_24228,0,train
real_24229,0,train
real_24230,0,valid
real_24231,0,train
real_24232,0,train
real_24233,0,test
real_24234,0,train
real_24235,0,train
real_24236,0,train
real_24237,0,train
real_24238,0,train
real_24239,0,train
real_24240,0,train
real_24241,0,train
real_24242,0,train
real_24243,0,train
real_24244,0,train
real_24245,0,valid
real_24246,0,train
real_24247,0,train
real_24248,0,train
real_24249,0,train
real_24251,0,train
real_24252,0,test
real_24253,0,test
real_24254,0,train
real_24255,0,test
real_24256,0,test
real_24257,0,train
real_24258,0,test
real_24259,0,test
real_24260,0,train
real_24261,0,test
real_24262,0,train
real_24263,0,test
real_24264,0,test
real_24265,0,train
real_24266,0,train
real_24267,0,train
real_24268,0,train
real_24269,0,train
real_24270,0,test
real_24271,0,test
real_24272,0,train
real_24273,0,test
real_24274,0,train
real_24275,0,train
real_24276,0,test
real_24277,0,test
real_24278,0,test
real_24279,0,train
real_24280,0,train
real_24281,0,train
real_24282,0,train
real_24283,0,train
real_24284,0,train
real_24285,0,test
real_24286,0,train
real_24287,0,train
real_24289,0,train
real_24290,0,train
real_24291,0,train
real_24292,0,train
real_24293,0,train
real_24294,0,train
real_24295,0,train
real_24296,0,test
real_24298,0,train
real_24299,0,test
real_24300,0,train
real_24301,0,train
real_24302,0,train
real_24303,0,train
real_24304,0,train
real_24305,0,test
real_24306,0,train
real_24307,0,train
real_24308,0,train
real_24309,0,train
real_24310,0,train
real_24311,0,train
real_24312,0,train
real_24313,0,test
real_24314,0,train
real_24315,0,train
real_24316,0,train
real_24317,0,train
real_24318,0,train
real_24319,0,test
real_24320,0,valid
real_24321,0,valid
real_24322,0,valid
real_24323,0,test
real_24324,0,train
real_24325,0,test
real_24326,0,test
real_24327,0,train
real_24328,0,train
real_24329,0,test
real_24330,0,train
real_24331,0,train
real_24332,0,test
real_24333,0,train
real_24334,0,train
real_24335,0,train
real_24336,0,train
real_24337,0,train
real_24338,0,train
real_24339,0,train
real_24340,0,test
real_24341,0,train
real_24342,0,train
real_24343,0,test
real_24344,0,train
real_24345,0,train
real_24346,0,train
real_24347,0,train
real_24348,0,test
real_24349,0,train
real_24350,0,train
real_24351,0,train
real_24352,0,train
real_24354,0,test
real_24355,0,train
real_24356,0,train
real_24357,0,train
real_24358,0,train
real_24359,0,train
real_24360,0,train
real_24361,0,train
real_24362,0,valid
real_24363,0,train
real_24364,0,train
real_24365,0,test
real_24368,0,train
real_24369,0,train
real_24370,0,test
real_24371,0,train
real_24372,0,test
real_24373,0,train
real_24374,0,test
real_24375,0,test
real_24376,0,train
real_24377,0,train
real_24378,0,train
real_24379,0,test
real_24380,0,train
real_24381,0,test
real_24382,0,test
real_24383,0,test
real_24385,0,train
real_24386,0,train
real_24387,0,valid
real_24388,0,train
real_24389,0,train
real_24391,0,train
real_24392,0,test
real_24393,0,train
real_24394,0,train
real_24395,0,test
real_24396,0,train
real_24397,0,train
real_24398,0,test
real_24399,0,train
real_24400,0,train
real_24401,0,test
real_24402,0,train
real_24403,0,train
real_24404,0,train
real_24405,0,train
real_24406,0,test
real_24407,0,test
real_24408,0,train
real_24409,0,train
real_24410,0,valid
real_24411,0,train
real_24412,0,train
real_24413,0,train
real_24414,0,train
real_24415,0,train
real_24416,0,train
real_24417,0,train
real_24418,0,train
real_24419,0,train
real_24420,0,train
real_24421,0,test
real_24422,0,train
real_24423,0,train
real_24424,0,train
real_24425,0,train
real_24426,0,train
real_24427,0,train
real_24428,0,test
real_24429,0,train
real_24430,0,test
real_24431,0,train
real_24432,0,train
real_24433,0,test
real_24434,0,test
real_24435,0,train
real_24436,0,test
real_24438,0,train
real_24439,0,test
real_24441,0,train
real_24442,0,train
real_24443,0,train
real_24444,0,test
real_24445,0,test
real_24446,0,test
real_24447,0,train
real_24448,0,train
real_24449,0,valid
real_24450,0,train
real_24451,0,train
real_24453,0,test
real_24454,0,train
real_24455,0,train
real_24456,0,train
real_24457,0,test
real_24458,0,train
real_24459,0,test
real_24460,0,train
real_24461,0,train
real_24462,0,train
real_24464,0,train
real_24465,0,test
real_24466,0,train
real_24467,0,test
real_24468,0,test
real_24469,0,train
real_24470,0,train
real_24471,0,train
real_24472,0,train
real_24473,0,train
real_24477,0,train
real_24478,0,train
real_24479,0,train
real_24481,0,test
real_24482,0,train
real_24483,0,train
real_24484,0,test
real_24485,0,train
real_24486,0,test
real_24487,0,train
real_24488,0,train
real_24489,0,train
real_24490,0,test
real_24491,0,train
real_24492,0,test
real_24494,0,train
real_24495,0,train
real_24496,0,train
real_24497,0,train
real_24498,0,train
real_24499,0,test
real_24503,0,train
real_24504,0,train
real_24505,0,valid
real_24506,0,test
real_24507,0,train
real_24510,0,train
real_24511,0,train
real_24512,0,train
real_24513,0,train
real_24515,0,test
real_24516,0,test
real_24517,0,train
real_24518,0,train
real_24519,0,train
real_24520,0,train
real_24521,0,train
real_24522,0,train
real_24523,0,train
real_24525,0,test
real_24526,0,train
real_24527,0,test
real_24528,0,test
real_24529,0,train
real_24530,0,test
real_24532,0,test
real_24533,0,train
real_24534,0,train
real_24536,0,train
real_24537,0,train
real_24538,0,train
real_24539,0,test
real_24540,0,train
real_24541,0,train
real_24542,0,train
real_24543,0,train
real_24544,0,train
real_24545,0,train
real_24546,0,train
real_24547,0,train
real_24548,0,test
real_24549,0,train
real_24550,0,train
real_24551,0,train
real_24552,0,train
real_24553,0,train
real_24554,0,train
real_24555,0,train
real_24556,0,train
real_24557,0,test
real_24558,0,test
real_24559,0,train
real_24560,0,train
real_24561,0,test
real_24562,0,train
real_24563,0,test
real_24564,0,train
real_24565,0,test
real_24566,0,train
real_24567,0,test
real_24568,0,train
real_24569,0,train
real_24570,0,train
real_24572,0,train
real_24573,0,test
real_24574,0,train
real_24575,0,train
real_24576,0,test
real_24578,0,train
real_24580,0,train
real_24581,0,train
real_24582,0,test
real_24583,0,train
real_24584,0,train
real_24585,0,train
real_24586,0,test
real_24587,0,train
real_24588,0,train
real_24589,0,train
real_24590,0,train
real_24591,0,test
real_24592,0,train
real_24593,0,train
real_24595,0,test
real_24596,0,train
real_24597,0,train
real_24598,0,test
real_24599,0,train
real_24600,0,test
real_24601,0,train
real_24602,0,train
real_24603,0,train
real_24604,0,train
real_24605,0,train
real_24606,0,train
real_24607,0,train
real_24608,0,train
real_24609,0,test
real_24610,0,train
real_24611,0,train
real_24612,0,train
real_24613,0,valid
real_24614,0,test
real_24615,0,test
real_24616,0,train
real_24617,0,test
real_24618,0,train
real_24620,0,train
real_24621,0,train
real_24622,0,train
real_24623,0,train
real_24624,0,train
real_24625,0,train
real_24626,0,train
real_24627,0,test
real_24628,0,train
real_24629,0,train
real_24630,0,train
real_24631,0,valid
real_24632,0,valid
real_24633,0,train
real_24634,0,train
real_24635,0,train
real_24636,0,train
real_24637,0,train
real_24638,0,train
real_24641,0,train
real_24642,0,test
real_24643,0,train
real_24644,0,train
real_24645,0,train
real_24646,0,train
real_24647,0,train
real_24648,0,test
real_24649,0,test
real_24650,0,train
real_24651,0,train
real_24652,0,test
real_24654,0,valid
real_24655,0,test
real_24656,0,test
real_24658,0,train
real_24659,0,train
real_24660,0,train
real_24661,0,test
real_24662,0,train
real_24663,0,test
real_24664,0,train
real_24665,0,train
real_24666,0,train
real_24667,0,train
real_24668,0,train
real_24669,0,train
real_24670,0,train
real_24671,0,train
real_24672,0,test
real_24673,0,train
real_24674,0,test
real_24675,0,train
real_24676,0,train
real_24677,0,train
real_24678,0,train
real_24679,0,train
real_24680,0,test
real_24681,0,valid
real_24682,0,test
real_24683,0,train
real_24684,0,train
real_24685,0,test
real_24686,0,train
real_24687,0,test
real_24688,0,train
real_24689,0,train
real_24690,0,train
real_24691,0,train
real_24692,0,train
real_24693,0,test
real_24694,0,valid
real_24695,0,train
real_24696,0,train
real_24697,0,train
real_24698,0,train
real_24699,0,train
real_24701,0,test
real_24702,0,train
real_24703,0,train
real_24704,0,test
real_24705,0,train
real_24706,0,train
real_24707,0,train
real_24708,0,test
real_24709,0,test
real_24711,0,train
real_24712,0,test
real_24713,0,train
real_24714,0,train
real_24715,0,train
real_24716,0,train
real_24717,0,train
real_24718,0,test
real_24719,0,train
real_24721,0,test
real_24722,0,train
real_24723,0,train
real_24724,0,train
real_24725,0,train
real_24726,0,test
real_24727,0,train
real_24728,0,train
real_24729,0,train
real_24730,0,train
real_24731,0,train
real_24732,0,train
real_24733,0,train
real_24734,0,valid
real_24735,0,train
real_24736,0,train
real_24737,0,train
real_24738,0,train
real_24740,0,train
real_24741,0,test
real_24742,0,test
real_24743,0,train
real_24744,0,train
real_24745,0,train
real_24746,0,train
real_24747,0,train
real_24749,0,train
real_24750,0,train
real_24751,0,test
real_24752,0,train
real_24753,0,train
real_24754,0,train
real_24755,0,test
real_24756,0,train
real_24757,0,train
real_24758,0,test
real_24759,0,train
real_24760,0,test
real_24761,0,valid
real_24762,0,valid
real_24763,0,train
real_24764,0,train
real_24765,0,train
real_24766,0,train
real_24767,0,train
real_24768,0,train
real_24769,0,train
real_24770,0,test
real_24771,0,train
real_24772,0,test
real_24773,0,test
real_24774,0,test
real_24775,0,train
real_24776,0,train
real_24777,0,train
real_24778,0,train
real_24779,0,train
real_24780,0,test
real_24782,0,valid
real_24783,0,train
real_24784,0,train
real_24785,0,train
real_24786,0,test
real_24787,0,train
real_24788,0,train
real_24789,0,test
real_24790,0,test
real_24791,0,train
real_24792,0,train
real_24793,0,train
real_24794,0,train
real_24795,0,test
real_24796,0,test
real_24797,0,train
real_24798,0,valid
real_24799,0,train
real_24800,0,test
real_24801,0,test
real_24802,0,train
real_24803,0,train
real_24804,0,valid
real_24806,0,train
real_24807,0,train
real_24808,0,test
real_24809,0,train
real_24810,0,train
real_24811,0,train
real_24812,0,test
real_24813,0,test
real_24814,0,train
real_24815,0,train
real_24816,0,train
real_24817,0,test
real_24818,0,train
real_24819,0,train
real_24820,0,test
real_24822,0,train
real_24823,0,train
real_24824,0,train
real_24825,0,test
real_24826,0,train
real_24827,0,train
real_24828,0,train
real_24829,0,train
real_24830,0,train
real_24832,0,train
real_24833,0,train
real_24834,0,train
real_24835,0,train
real_24836,0,train
real_24837,0,test
real_24838,0,test
real_24840,0,test
real_24841,0,test
real_24842,0,test
real_24843,0,train
real_24844,0,train
real_24845,0,train
real_24846,0,valid
real_24847,0,train
real_24848,0,train
real_24849,0,test
real_24850,0,train
real_24851,0,train
real_24852,0,train
real_24853,0,train
real_24854,0,train
real_24855,0,train
real_24857,0,train
real_24858,0,test
real_24860,0,train
real_24861,0,train
real_24862,0,test
real_24863,0,test
real_24864,0,test
real_24865,0,train
real_24866,0,train
real_24867,0,train
real_24868,0,train
real_24871,0,train
real_24873,0,test
real_24874,0,train
real_24875,0,train
real_24876,0,test
real_24877,0,train
real_24878,0,train
real_24879,0,test
real_24880,0,test
real_24881,0,train
real_24882,0,train
real_24883,0,valid
real_24884,0,train
real_24885,0,train
real_24887,0,train
real_24888,0,train
real_24889,0,train
real_24890,0,train
real_24891,0,test
real_24892,0,train
real_24893,0,train
real_24894,0,test
real_24895,0,test
real_24896,0,train
real_24897,0,train
real_24898,0,train
real_24899,0,train
real_24900,0,test
real_24901,0,train
real_24902,0,train
real_24903,0,train
real_24904,0,train
real_24905,0,train
real_24906,0,train
real_24907,0,train
real_24908,0,test
real_24909,0,test
real_24910,0,train
real_24911,0,train
real_24912,0,train
real_24913,0,train
real_24914,0,test
real_24915,0,train
real_24916,0,train
real_24917,0,train
real_24918,0,train
real_24919,0,test
real_24920,0,train
real_24921,0,test
real_24922,0,train
real_24923,0,train
real_24924,0,train
real_24925,0,train
real_24928,0,train
real_24929,0,test
real_24930,0,train
real_24931,0,train
real_24933,0,train
real_24935,0,train
real_24936,0,train
real_24937,0,train
real_24938,0,test
real_24939,0,train
real_24940,0,train
real_24942,0,train
real_24944,0,train
real_24945,0,train
real_24946,0,train
real_24947,0,train
real_24948,0,train
real_24949,0,test
real_24950,0,train
real_24951,0,test
real_24952,0,test
real_24953,0,test
real_24954,0,test
real_24955,0,train
real_24957,0,test
real_24958,0,train
real_24959,0,train
real_24960,0,train
real_24961,0,valid
real_24963,0,train
real_24964,0,train
real_24965,0,test
real_24967,0,train
real_24968,0,train
real_24969,0,train
real_24970,0,train
real_24971,0,train
real_24972,0,test
real_24973,0,train
real_24974,0,train
real_24975,0,train
real_24976,0,train
real_24977,0,train
real_24978,0,train
real_24980,0,train
real_24982,0,test
real_24983,0,train
real_24984,0,train
real_24985,0,train
real_24986,0,train
real_24988,0,train
real_24989,0,train
real_24990,0,train
real_24991,0,train
real_24992,0,test
real_24993,0,test
real_24994,0,valid
real_24995,0,train
real_24996,0,valid
real_24997,0,test
real_24998,0,train
real_24999,0,train
real_25000,0,train
real_25001,0,train
real_25002,0,train
real_25003,0,train
real_25004,0,train
real_25005,0,test
real_25006,0,valid
real_25007,0,test
real_25008,0,train
real_25009,0,train
real_25010,0,test
real_25011,0,train
real_25012,0,test
real_25013,0,test
real_25014,0,train
real_25015,0,train
real_25016,0,train
real_25017,0,train
real_25018,0,train
real_25019,0,train
real_25020,0,train
real_25021,0,train
real_25022,0,train
real_25023,0,test
real_25024,0,train
real_25025,0,train
real_25026,0,train
real_25028,0,train
real_25029,0,train
real_25030,0,test
real_25031,0,train
real_25032,0,train
real_25033,0,train
real_25034,0,train
real_25035,0,train
real_25036,0,train
real_25037,0,train
real_25038,0,train
real_25039,0,train
real_25040,0,test
real_25041,0,train
real_25042,0,train
real_25044,0,train
real_25045,0,test
real_25046,0,train
real_25047,0,train
real_25048,0,train
real_25049,0,test
real_25050,0,train
real_25051,0,test
real_25052,0,test
real_25053,0,train
real_25054,0,train
real_25055,0,test
real_25056,0,train
real_25057,0,train
real_25058,0,train
real_25059,0,test
real_25060,0,test
real_25061,0,test
real_25062,0,test
real_25064,0,train
real_25065,0,test
real_25066,0,test
real_25067,0,test
real_25068,0,train
real_25069,0,train
real_25070,0,test
real_25071,0,test
real_25073,0,valid
real_25074,0,train
real_25075,0,train
real_25076,0,train
real_25077,0,train
real_25078,0,train
real_25079,0,test
real_25080,0,train
real_25081,0,train
real_25082,0,train
real_25083,0,train
real_25084,0,test
real_25085,0,test
real_25086,0,train
real_25087,0,train
real_25088,0,train
real_25089,0,test
real_25090,0,train
real_25091,0,train
real_25092,0,train
real_25093,0,test
real_25094,0,train
real_25095,0,test
real_25096,0,test
real_25097,0,test
real_25099,0,train
real_25100,0,test
real_25101,0,train
real_25102,0,test
real_25103,0,train
real_25104,0,train
real_25105,0,train
real_25106,0,train
real_25107,0,train
real_25108,0,test
real_25109,0,train
real_25111,0,train
real_25112,0,train
real_25114,0,train
real_25115,0,train
real_25116,0,train
real_25117,0,test
real_25118,0,train
real_25119,0,train
real_25120,0,train
real_25121,0,train
real_25122,0,test
real_25123,0,train
real_25124,0,test
real_25125,0,train
real_25126,0,test
real_25127,0,train
real_25128,0,test
real_25129,0,train
real_25130,0,train
real_25131,0,train
real_25132,0,train
real_25133,0,test
real_25134,0,train
real_25135,0,train
real_25137,0,train
real_25138,0,train
real_25139,0,test
real_25140,0,train
real_25141,0,valid
real_25142,0,train
real_25143,0,test
real_25145,0,train
real_25146,0,train
real_25147,0,train
real_25148,0,test
real_25149,0,train
real_25150,0,valid
real_25151,0,test
real_25152,0,valid
real_25153,0,train
real_25154,0,train
real_25155,0,test
real_25156,0,train
real_25157,0,train
real_25158,0,train
real_25159,0,test
real_25160,0,train
real_25161,0,test
real_25162,0,test
real_25163,0,train
real_25164,0,train
real_25165,0,test
real_25166,0,test
real_25167,0,test
real_25168,0,test
real_25169,0,train
real_25170,0,train
real_25171,0,test
real_25172,0,train
real_25173,0,train
real_25174,0,train
real_25175,0,train
real_25176,0,train
real_25178,0,train
real_25179,0,train
real_25180,0,train
real_25181,0,test
real_25182,0,test
real_25183,0,test
real_25185,0,train
real_25186,0,test
real_25187,0,test
real_25188,0,test
real_25189,0,train
real_25190,0,test
real_25192,0,train
real_25193,0,test
real_25194,0,test
real_25195,0,test
real_25196,0,train
real_25197,0,train
real_25198,0,train
real_25199,0,train
real_25200,0,test
real_25201,0,train
real_25202,0,train
real_25203,0,train
real_25204,0,test
real_25205,0,train
real_25206,0,train
real_25208,0,test
real_25209,0,test
real_25210,0,test
real_25211,0,train
real_25213,0,train
real_25214,0,train
real_25215,0,train
real_25216,0,test
real_25217,0,train
real_25218,0,train
real_25219,0,train
real_25220,0,valid
real_25221,0,train
real_25222,0,test
real_25223,0,train
real_25224,0,train
real_25225,0,train
real_25226,0,train
real_25228,0,train
real_25229,0,test
real_25230,0,train
real_25231,0,test
real_25232,0,test
real_25233,0,test
real_25234,0,test
real_25235,0,test
real_25236,0,test
real_25237,0,test
real_25238,0,test
real_25239,0,valid
real_25240,0,train
real_25241,0,train
real_25242,0,train
real_25243,0,train
real_25244,0,train
real_25245,0,train
real_25246,0,test
real_25247,0,test
real_25248,0,train
real_25250,0,train
real_25251,0,train
real_25252,0,train
real_25253,0,test
real_25254,0,test
real_25255,0,test
real_25256,0,test
real_25257,0,test
real_25258,0,train
real_25259,0,train
real_25260,0,train
real_25262,0,train
real_25263,0,test
real_25264,0,train
real_25265,0,train
real_25266,0,valid
real_25267,0,train
real_25268,0,train
real_25269,0,test
real_25271,0,test
real_25272,0,train
real_25273,0,test
real_25274,0,test
real_25276,0,test
real_25277,0,test
real_25279,0,test
real_25280,0,train
real_25281,0,train
real_25282,0,train
real_25283,0,train
real_25284,0,valid
real_25285,0,train
real_25286,0,train
real_25287,0,test
real_25288,0,test
real_25289,0,train
real_25290,0,train
real_25291,0,train
real_25292,0,train
real_25293,0,test
real_25294,0,train
real_25295,0,test
real_25296,0,train
real_25299,0,train
real_25300,0,test
real_25301,0,train
real_25302,0,valid
real_25303,0,test
real_25305,0,train
real_25306,0,train
real_25307,0,train
real_25308,0,train
real_25309,0,train
real_25310,0,test
real_25311,0,train
real_25312,0,train
real_25313,0,test
real_25314,0,test
real_25315,0,train
real_25316,0,train
real_25317,0,train
real_25319,0,test
real_25320,0,train
real_25321,0,train
real_25322,0,train
real_25324,0,train
real_25325,0,valid
real_25326,0,train
real_25327,0,test
real_25329,0,train
real_25330,0,valid
real_25331,0,train
real_25332,0,train
real_25333,0,test
real_25334,0,train
real_25335,0,train
real_25338,0,train
real_25339,0,train
real_25340,0,train
real_25341,0,train
real_25342,0,test
real_25345,0,train
real_25346,0,train
real_25347,0,train
real_25348,0,train
real_25349,0,train
real_25351,0,test
real_25352,0,train
real_25354,0,valid
real_25356,0,train
real_25357,0,train
real_25358,0,train
real_25359,0,train
real_25360,0,train
real_25361,0,test
real_25362,0,train
real_25363,0,train
real_25364,0,train
real_25365,0,test
real_25366,0,train
real_25367,0,train
real_25368,0,train
real_25369,0,train
real_25370,0,train
real_25371,0,train
real_25372,0,train
real_25373,0,train
real_25374,0,test
real_25375,0,train
real_25376,0,test
real_25377,0,train
real_25378,0,train
real_25379,0,train
real_25380,0,test
real_25381,0,test
real_25382,0,train
real_25383,0,train
real_25384,0,train
real_25385,0,train
real_25386,0,train
real_25387,0,train
real_25388,0,train
real_25389,0,test
real_25390,0,train
real_25391,0,train
real_25392,0,train
real_25393,0,valid
real_25394,0,train
real_25395,0,test
real_25396,0,train
real_25397,0,train
real_25398,0,train
real_25399,0,test
real_25400,0,test
real_25401,0,train
real_25402,0,train
real_25404,0,train
real_25405,0,test
real_25406,0,train
real_25407,0,train
real_25408,0,train
real_25409,0,train
real_25410,0,train
real_25411,0,test
real_25413,0,test
real_25414,0,train
real_25415,0,train
real_25416,0,train
real_25417,0,test
real_25418,0,train
real_25419,0,test
real_25420,0,train
real_25421,0,train
real_25422,0,test
real_25423,0,test
real_25425,0,train
real_25426,0,test
real_25427,0,train
real_25428,0,test
real_25429,0,train
real_25430,0,train
real_25431,0,train
real_25432,0,test
real_25433,0,train
real_25434,0,train
real_25435,0,test
real_25436,0,test
real_25437,0,test
real_25438,0,test
real_25439,0,valid
real_25440,0,train
real_25441,0,train
real_25442,0,train
real_25443,0,train
real_25444,0,test
real_25445,0,test
real_25446,0,train
real_25448,0,train
real_25449,0,train
real_25450,0,train
real_25451,0,train
real_25452,0,train
real_25453,0,test
real_25454,0,train
real_25455,0,train
real_25456,0,train
real_25457,0,valid
real_25459,0,train
real_25460,0,train
real_25461,0,train
real_25462,0,train
real_25463,0,train
real_25464,0,train
real_25465,0,test
real_25466,0,test
real_25467,0,train
real_25468,0,test
real_25469,0,test
real_25470,0,train
real_25471,0,test
real_25472,0,train
real_25473,0,valid
real_25474,0,train
real_25475,0,train
real_25476,0,valid
real_25477,0,train
real_25478,0,train
real_25479,0,valid
real_25480,0,train
real_25481,0,test
real_25482,0,test
real_25483,0,test
real_25484,0,test
real_25486,0,train
real_25487,0,train
real_25488,0,train
real_25489,0,test
real_25490,0,test
real_25491,0,train
real_25492,0,train
real_25493,0,train
